sales,quantity,profit,label
239.976,3,53.9946,0
8.34,3,2.1684,0
8.57,1,2.2282,0
119.616,8,40.3704,0
212.94,3,25.5528,0
26.49,1,7.4172,0
687.4,5,48.118,1
653.55,3,111.1035,1
33.9,2,2.0340000000000003,0
239.96,5,83.986,0
199.83599999999998,4,-37.1124,0
716.0,2,193.32,1
221.06,7,103.8982,0
67.71,3,32.5008,0
129.92,4,38.976,0
467.46,9,191.6586,0
61.4,5,28.858,0
720.76,4,187.3976,1
5.184,3,1.8144,0
14.7,5,3.969,0
8.134,7,-13.8278,0
79.984,2,13.9972,0
18.54,2,8.7138,0
24.4,2,7.93,0
195.64,4,91.9508,0
398.4,5,84.66,0
7.056,3,0.7938,0
1352.3976,9,-437.5404,1
26.4,5,11.88,0
41.88,6,0.8376,0
99.846,9,-83.205,0
699.98,2,195.9944,1
584.82,9,70.1784,1
43.98,2,21.99,0
377.97,3,105.8316,0
123.96,3,11.1564,0
391.98,2,113.6742,0
383.976,3,81.5949,0
1781.682,7,-653.2834,1
21.4,5,6.206,0
549.99,1,274.995,1
167.535,3,37.23,0
38.34,3,17.253,0
53.88,6,22.6296,0
299.98,2,83.9944,0
62.8,4,15.7,0
13.904000000000002,2,4.5188,0
744.1,5,-95.67,1
44.84,5,5.605,0
401.59,2,-131.951,0
18.24,3,8.5728,0
359.499,3,-29.6058,0
10.48,1,2.8296,0
20.736,4,7.2576,0
35.168,4,8.3524,0
64.704,3,23.4552,0
105.52,4,48.5392,0
5.792000000000001,2,-9.5568,0
466.158,7,-93.2316,0
10.312000000000001,1,-1.2890000000000001,0
2.556,3,-1.7892,0
7.968,2,2.8884,0
8.783999999999999,1,3.1842,0
3.0239999999999996,3,-0.6048,0
51.45,3,13.8915,0
14.015999999999998,4,-31.535999999999998,0
214.95,5,-120.37200000000001,0
35.04,4,-7.007999999999999,0
10.776,3,-4.8492,0
4.6,2,-8.05,0
35.168,2,-8.3524,0
19.152,3,6.4638,0
4.448,2,0.3336,0
5.184,1,1.8792,0
15.552,3,5.4432,0
40.032,6,12.51,0
16.776,3,5.0328,0
186.304,4,13.9728,0
66.36,4,23.226,0
42.048,9,5.256,0
67.92,5,6.792000000000001,0
52.512,6,19.692,0
186.912,6,-35.046,0
10.048,4,3.14,0
17.496,9,-7.4358,0
15.552,3,5.4432,0
10.776,3,3.3675,0
3.304,1,1.0738,0
35.48,1,0.0,0
34.44,3,16.1868,0
629.93,7,296.0671,1
79.056,9,28.6578,0
232.55,5,9.302,0
99.98,2,42.9914,0
19.44,3,9.3312,0
12.96,2,6.3504,0
464.292,9,-108.3348,0
68.46,7,31.4916,0
2799.96,4,1371.9804,2
601.3,2,198.429,1
16.99,1,4.4174,0
287.97,3,80.6316,0
44.82,9,21.0654,0
101.12,8,37.4144,0
107.976,3,37.7916,0
58.73,7,14.6825,0
93.344,4,32.6704,0
17.05,5,8.184,0
8.096,2,2.7324,0
30.36,4,13.0548,0
23.34,3,10.9698,0
51.55,5,24.2285,0
119.9,2,43.163999999999994,0
1317.4920000000002,6,292.776,1
63.84,8,18.5136,0
3.592,1,1.1225,0
86.26,2,29.3284,0
139.04,4,38.9312,0
46.8,4,16.38,0
8.544,4,1.9224,0
842.3760000000001,3,105.29700000000001,1
1214.85,3,352.3065,1
67.78,2,16.945,0
39.9,5,10.374,0
2.688,1,0.84,0
6.6,3,2.904,0
28.4,4,13.064,0
212.94,3,34.0704,0
1001.584,2,125.198,1
569.058,3,-178.8468,0
14.224,2,-10.3124,0
105.584,2,9.2386,0
68.72,2,-14.603,0
1367.84,8,259.8896,1
301.96,2,33.2156,0
170.352,3,-17.0352,0
3.9,2,1.521,0
12.84,3,5.778,0
15.84,3,7.127999999999999,0
563.94,3,112.788,1
62.94,3,11.9586,0
535.41,3,160.623,0
3504.9,5,700.98,2
144.12,3,69.1776,0
314.55,3,150.984,0
3.408,1,0.8946,0
2.072,2,-3.5224,0
328.3992,3,-91.7586,0
53.248000000000005,2,19.968,0
4.992,3,1.6848,0
37.68,2,15.8256,0
258.57599999999996,2,19.3932,0
75.84,2,29.5776,0
45.36,7,21.7728,0
45.78,3,22.89,0
40.29,3,10.0725,0
38.71,7,17.8066,0
1801.632,6,-337.806,1
748.752,8,-162.2296,1
199.96,4,15.9968,0
1516.2,7,394.212,1
167.952,6,-27.2922,0
45.04,2,4.504,0
23.16,2,11.58,0
397.6,5,43.736000000000004,0
85.96,7,40.4012,0
13.12,4,4.3296,0
45.66,3,22.3734,0
158.13,3,77.4837,0
43.6,5,4.36,0
3930.072,3,-786.0144,2
2.3040000000000003,1,0.7776,0
431.976,3,32.3982,0
41.72,7,5.7365,0
104.23,7,28.1421,0
70.26,3,18.9702,0
9.26,2,3.0558,0
105.98,2,4.2392,0
1.24,1,0.5828,0
20.7,2,9.936,0
28.9,5,14.161,0
27.18,1,12.7746,0
465.18,3,120.9468,0
36.63,3,9.8901,0
51.45,3,13.8915,0
7.83,3,3.6018,0
35.4,5,13.452,0
29.9,5,13.455,0
17.48,2,8.2156,0
79.14,3,36.4044,0
8.4,5,4.2,0
498.26,7,134.5302,0
212.94,3,57.4938,0
706.86,7,197.9208,1
114.95,5,2.299,0
43.19,7,20.7312,0
166.44,3,79.8912,0
36.56,5,12.796,0
186.144,6,60.4968,0
353.56800000000004,2,-44.196000000000005,0
81.98,2,40.1702,0
14.624,2,5.1184,0
697.16,5,8.7145,1
30.93,1,12.6813,0
27.496,7,9.2799,0
605.34,6,145.2816,1
210.00799999999998,1,2.6251,0
54.96,3,15.9384,0
164.22,3,50.9082,0
362.94,3,36.294000000000004,0
59.98,2,26.3912,0
332.94,3,6.6588,0
39.872,2,12.9584,0
13.68,2,3.6936,0
3.318,3,-5.6406,0
10.44,1,4.8024,0
136.464,2,15.3522,0
333.57599999999996,3,33.3576,0
12.544,2,4.704,0
20.768,8,-52.9584,0
43.5,3,10.875,0
12.575999999999999,4,4.0872,0
249.95,5,19.996,0
49.12,4,23.0864,0
182.91,3,53.0439,0
107.648,2,33.64,0
99.37200000000001,2,-7.098,0
33.568000000000005,2,-5.4548,0
10.56,2,4.752,0
38.88,6,18.6624,0
35.2,5,16.544,0
45.528,3,15.9348,0
196.77599999999998,3,14.7582,0
2.92,2,-4.8180000000000005,0
200.795,1,-22.948,0
46.688,4,-2.918,0
21.864,3,3.5529,0
11.76,2,5.7624,0
167.94,3,82.2906,0
3.89,1,1.0114,0
52.44,4,24.1224,0
32.36,4,11.6496,0
406.6,5,113.848,0
27.92,4,8.0968,0
399.67199999999997,7,-14.9877,0
3.7439999999999998,4,-2.6208,0
715.2,3,178.8,1
159.8,4,70.312,0
44.75,5,8.5025,0
340.116,6,-9.7176,0
105.52,4,48.5392,0
13.48,1,1.8872,0
85.52,2,22.2352,0
6.16,2,2.9568,0
36.84,3,17.3148,0
15.84,3,0.0,0
44.4,3,22.2,0
21.24,9,7.434,0
9.552,8,-7.3232,0
89.991,3,-152.9847,0
163.96,4,80.3404,0
17.904,2,6.2664,0
966.7,5,-13.81,1
182.112,6,61.4628,0
4.4639999999999995,1,0.3348,0
51.588,1,-15.4764,0
50.4,8,23.184,0
89.568,2,32.4684,0
14.89,1,4.0203,0
543.92,8,135.98,0
4.08,2,1.9176,0
18.9,3,8.693999999999999,0
2275.5,10,386.835,1
1979.7,6,653.3009999999999,1
62.1,6,29.808000000000003,0
37.296,2,-1.0656,0
8.544,2,-7.476,0
68.95,5,28.959,0
296.37,3,80.0199,0
39.98,2,1.999,0
191.058,3,-46.3998,0
13.04,5,3.912,0
1525.1879999999999,6,-2287.782,1
9.216000000000001,4,3.3408,0
28.048000000000002,2,3.5060000000000002,0
64.96,2,21.4368,0
30.56,4,14.9744,0
187.05599999999998,9,11.690999999999999,0
11.808,2,1.3284,0
9.656,1,1.5691,0
20.736,4,7.2576,0
27.36,3,-21.888,0
2314.116,7,-1002.7836,1
34.236,4,-26.2476,0
19.76,2,5.928,0
15.96,2,7.98,0
16.9,5,6.252999999999999,0
25.08,6,9.0288,0
6.68,2,2.004,0
19.44,3,9.3312,0
31.92,2,2.394,0
33.568000000000005,2,11.7488,0
63.94,1,24.9366,0
60.6,5,20.4525,0
22.72,4,6.5888,0
10.68,4,4.0584,0
17.34,3,8.4966,0
3.38,1,1.5548,0
26.976,4,8.7672,0
307.776,7,111.5688,0
244.55,5,4.891,0
12.24,6,5.7528,0
13.98,2,6.0114,0
899.95,5,53.997,1
1.632,1,0.5508,0
267.96,5,16.7475,0
31.95,1,2.2365,0
725.84,4,210.4936,1
10.895999999999999,3,3.9498,0
8.544,2,2.8836,0
32.34,3,15.5232,0
39.9,5,19.95,0
143.856,9,48.5514,0
41.92,4,15.196,0
329.584,2,37.0782,0
87.28,8,41.0216,0
279.45599999999996,6,20.9592,0
8.0,2,3.84,0
27.24,5,9.533999999999999,0
16.36,1,1.636,0
15.78,2,0.6312,0
45.98,2,12.8744,0
198.27200000000002,8,-32.2192,0
720.76,5,54.056999999999995,1
70.56,6,23.9904,0
81.96,2,22.9488,0
64.86399999999999,4,6.4864,0
151.192,1,13.2293,0
88.77600000000001,3,7.7679,0
11.56,4,5.4332,0
15.58,1,3.895,0
85.056,3,28.7064,0
273.96,2,71.2296,0
306.9,3,79.794,0
15.552,3,5.4432,0
347.361,7,-69.4722,0
10.368,2,3.6288,0
98.16,6,9.816,0
31.44,3,7.86,0
348.48800000000006,7,117.6147,0
172.736,4,-30.2288,0
15.54,3,7.6146,0
105.552,6,35.6238,0
25.92,5,9.072000000000001,0
15.808,8,5.3352,0
10.368,2,3.7584,0
358.2,3,41.79,0
545.9159999999999,14,72.7888,0
40.41,9,18.5886,0
167.976,3,10.4985,0
109.53,3,47.0979,0
9.82,2,4.8118,0
26.351999999999997,3,9.5526,0
22.5,6,10.8,0
9.96,2,4.5816,0
213.08,7,102.2784,0
1025.88,6,235.9524,1
21.98,7,9.891,0
63.2,5,23.384,0
39.0,12,11.31,0
2.907,3,-2.0349,0
556.665,5,6.5489999999999995,0
71.98,2,15.1158,0
79.98,2,26.3934,0
24.671999999999997,4,7.71,0
3.7439999999999998,1,1.3104,0
445.96,5,55.745,0
36.24,1,15.2208,0
10.65,3,5.0055,0
87.92,4,40.4432,0
22.424,1,8.408999999999999,0
90.48,3,33.93,0
42.76,1,11.1176,0
10.08,7,3.528,0
101.34,3,8.1072,0
224.75,5,62.93,0
73.176,6,-197.5752,0
20.736,4,7.2576,0
39.984,2,-8.9964,0
15.36,2,7.68,0
36.288000000000004,7,12.7008,0
150.384,2,15.0384,0
280.782,3,-60.8361,0
31.984,2,1.1994,0
11.232000000000001,3,3.9312,0
26.4,5,11.88,0
3.52,2,1.0208,0
1649.95,5,659.98,1
111.9,6,51.474,0
599.165,5,35.245,1
46.53,3,12.0978,0
31.984,2,1.999,0
161.56799999999998,2,16.1568,0
4.064,1,1.3716,0
6.216,4,-4.9728,0
8.896,4,0.6672,0
1640.7,5,459.39599999999996,1
270.0,3,97.2,0
19.52,2,5.367999999999999,0
9.81,5,-6.867000000000001,0
213.21599999999998,3,15.9912,0
588.784,2,183.995,1
2.064,1,0.1548,0
6.367999999999999,2,2.388,0
99.6,1,36.852,0
62.29600000000001,13,21.0249,0
10.71,3,2.7846,0
20.936,1,7.0659,0
33.0,6,8.25,0
249.95,5,87.4825,0
357.93,3,7.1586,0
57.4,5,10.905999999999999,0
331.96,2,149.382,0
40.56,2,12.9792,0
86.2,5,24.998,0
38.016,6,13.7808,0
8.384,1,0.7336,0
6.848,2,0.7704,0
19.6,5,9.604,0
68.46,2,20.538,0
13.344000000000001,6,4.3368,0
1478.2720000000002,8,92.39200000000001,1
16.272000000000002,1,-3.8646,0
9.24,3,4.4352,0
32.34,10,-23.715999999999998,0
56.06399999999999,4,19.6224,0
108.72,5,36.693000000000005,0
181.47,5,-320.597,0
16.176,3,6.066,0
122.352,3,13.7646,0
585.552,3,73.194,1
19.44,3,9.3312,0
123.92,5,9.294,0
13.36,5,4.008,0
78.256,2,-17.6076,0
102.01799999999999,7,-183.6324,0
750.68,2,37.534,1
44.4,3,22.2,0
84.55,5,22.8285,0
17.94,3,8.7906,0
128.4,3,62.916000000000004,0
1.869,1,-1.3083,0
103.19200000000001,1,11.6091,0
36.0,2,6.48,0
239.96,4,115.1808,0
40.68,2,0.4068,0
419.13599999999997,4,-68.1096,0
23.471999999999998,3,7.6284,0
3.592,4,-6.2860000000000005,0
23.976,3,-5.6943,0
6.263999999999999,3,2.0358,0
20.808000000000003,3,1.8207,0
218.352,3,-19.1058,0
18.16,2,1.8159999999999998,0
7.36,2,0.1472,0
41.4,4,19.872,0
411.332,4,-4.8392,0
7.656000000000001,4,-6.1248,0
63.92,2,19.176,0
6.56,2,1.9024,0
7.83,3,3.6018,0
41.9,2,8.799,0
664.1460000000001,6,88.5528,1
8.96,2,4.3904,0
3.312,1,0.6624,0
20.136,3,1.2585,0
8.856,3,2.8782,0
859.2,4,-186.16,1
61.96,2,27.881999999999998,0
17.92,4,8.6016,0
145.9,5,62.736999999999995,0
56.70399999999999,2,19.1376,0
11.12,2,3.475,0
32.896,4,11.1024,0
22.776,3,7.6869,0
239.97,3,2.3997,0
160.32,2,44.8896,0
128.85,3,3.8655,0
1319.96,4,527.984,1
239.96,10,-10.284,0
54.768,2,6.846,0
13.392000000000001,3,3.1806,0
23.92,5,8.671,0
255.968,4,-28.7964,0
21.552,6,7.0044,0
58.24,4,15.7248,0
80.28,12,36.9288,0
9.78,2,4.0098,0
1.81,1,0.6516,0
37.94,2,18.2112,0
79.96,5,27.986,0
115.296,3,40.3536,0
2479.96,4,743.988,2
179.94,6,75.5748,0
26.85,3,5.1015,0
323.37,3,129.34799999999998,0
59.94,3,28.1718,0
64.14,3,30.7872,0
11.67,3,5.6016,0
12.96,2,6.2208,0
17.43,3,8.0178,0
181.986,2,-54.5958,0
1.5919999999999999,2,-2.6268,0
22.344,3,2.5137,0
455.97,6,-218.8656,0
10.44,6,-7.656000000000001,0
5.2139999999999995,2,-4.1712,0
67.4,5,17.524,0
25.16,2,10.5672,0
126.56,4,47.46,0
43.68,3,11.7936,0
139.93,7,34.9825,0
2.6719999999999997,1,0.33399999999999996,0
16.656,6,-3.123,0
79.512,3,20.8719,0
36.288000000000004,7,12.7008,0
67.9932,1,-12.9987,0
10.16,2,3.4544,0
6.16,2,1.9712,0
56.3,2,15.764000000000001,0
6.48,1,3.1104,0
1325.85,5,238.653,1
14.94,3,6.8724,0
34.54,1,17.27,0
2999.95,5,1439.976,2
64.12,4,30.7776,0
19.456,4,2.1888,0
209.986,2,8.9994,0
29.76,5,1.86,0
89.76799999999999,1,-2.5648,0
959.9839999999999,2,335.9944,1
15.552,3,5.6376,0
34.36,1,-7.3015,0
98.376,3,35.6613,0
29.94,4,-23.951999999999998,0
17.472,3,5.6784,0
36.738,1,-9.1845,0
179.94,2,-44.985,0
383.64,6,122.7648,0
56.52,3,15.8256,0
6.56,2,1.9024,0
243.92,5,-15.245,0
47.52,9,22.8096,0
19.98,1,8.5914,0
8.0,5,3.44,0
6.16,2,1.9712,0
83.56,4,1.6712,0
546.06,3,163.81799999999998,0
269.49,3,5.3898,0
10.9,5,3.597,0
6.096,2,2.2098,0
34.05,3,9.533999999999999,0
352.38,2,81.0474,0
245.98,2,27.0578,0
18.94,1,9.47,0
59.913000000000004,7,-45.9333,0
391.98,2,109.7544,0
437.85,3,131.355,0
68.62,2,32.2514,0
25.02,3,6.5052,0
10.71,3,2.7846,0
55.983999999999995,2,4.1988,0
14.48,5,4.887,0
142.488,3,-3.5622,0
14.16,1,1.062,0
79.92,5,27.971999999999998,0
590.352,6,206.6232,1
17.088,2,1.068,0
98.39200000000001,1,-11.0691,0
11.05,5,2.9835,0
7.78,2,2.0228,0
659.9,2,217.767,1
53.04,3,-4.641,0
843.9,2,371.316,1
1496.16,9,224.424,1
117.96,2,5.898,0
21.3,5,8.732999999999999,0
1040.8,5,281.01599999999996,1
29.34,6,7.9218,0
19.52,2,5.367999999999999,0
443.92,4,8.8784,0
499.95,5,174.9825,0
3.04,1,1.0336,0
201.96,2,50.49,0
68.64,11,17.16,0
100.0,4,21.0,0
359.98,2,21.5988,0
6.16,2,2.9568,0
2348.82,9,399.2994,1
13.872,6,4.6818,0
273.552,3,-13.6776,0
815.2919999999999,9,-339.705,1
234.45,3,103.15799999999999,0
1256.22,6,75.3732,1
17.46,2,8.2062,0
10.527999999999999,7,3.6848,0
152.8,5,76.4,0
82.56,5,28.896,0
284.97,3,85.491,0
60.84,3,23.1192,0
1325.76,6,149.148,1
572.16,3,35.76,1
28.8,9,10.08,0
11.12,4,2.8912,0
7.04,4,3.0976,0
17.94,3,8.7906,0
34.76,5,11.297,0
74.45,5,20.1015,0
192.22,14,69.1992,0
19.44,3,9.3312,0
32.4,5,15.552,0
57.9,5,28.95,0
10.56,2,0.0,0
1194.165,5,210.735,1
40.99,1,20.0851,0
2.94,1,0.7938,0
45.24,4,-30.16,0
18.688,4,2.336,0
11.648,2,3.7856,0
112.77600000000001,3,-8.4582,0
377.45,5,-264.215,0
15.936,4,5.1792,0
28.68,3,-7.17,0
21.44,2,7.504,0
511.056,9,-95.823,0
18.656,2,1.3992,0
11.088,7,-8.1312,0
66.688,1,4.168,0
99.488,2,8.7052,0
14.62,2,6.8714,0
53.983999999999995,14,17.5448,0
389.97,3,132.5898,0
355.36,4,92.3936,0
140.376,3,8.7735,0
15.84,2,5.544,0
8.448,2,2.64,0
12.96,2,6.2208,0
57.408,6,5.7408,0
27.6,4,2.208,0
38.976,3,-50.6688,0
20.44,7,9.198,0
109.92,2,53.8608,0
6.38,1,2.9348,0
6.48,1,3.1104,0
15.84,3,7.127999999999999,0
1049.93,7,293.9804,1
154.9,5,40.274,0
98.352,3,35.6526,0
14.32,5,5.191,0
129.888,6,12.9888,0
48.943999999999996,7,16.5186,0
275.058,3,-90.3762,0
27.36,9,9.3024,0
44.75,5,20.585,0
134.99,1,36.4473,0
26.4,5,12.672,0
542.94,3,141.1644,0
71.08800000000001,2,-1.7772,0
27.396,9,-42.4638,0
13.456,1,-23.548000000000002,0
11.84,1,4.44,0
35.88,6,17.5812,0
40.751999999999995,3,15.282,0
139.96,5,-22.7435,0
2.6239999999999997,1,0.2952,0
136.53,1,-52.3365,0
263.96,1,42.8935,0
11.64,3,3.3756,0
40.176,3,14.5638,0
79.44,3,30.1872,0
357.93,3,7.1586,0
127.764,2,21.294,0
2799.9440000000004,7,1014.9797,2
19.44,3,9.3312,0
36.792,1,4.1391,0
5.94,3,1.6038,0
177.55,5,47.9385,0
619.95,5,111.59100000000001,1
29.16,3,8.4564,0
57.96,7,27.2412,0
29.403000000000002,3,5.2272,0
81.4,5,21.164,0
8.72,5,2.289,0
91.176,3,4.5588,0
159.968,4,29.994,0
12.96,2,6.2208,0
331.536,3,-82.884,0
899.91,9,395.9604,1
946.3439999999999,7,118.29299999999999,1
178.11,3,32.0598,0
1089.75,3,305.13,1
61.06,2,28.0876,0
459.92,4,41.3928,0
27.52,4,12.6592,0
638.82,9,185.2578,1
30.69,3,7.9794,0
25.16,2,8.5544,0
13.92,3,4.872,0
19.36,2,9.2928,0
19.3,2,5.79,0
38.376,3,13.4316,0
12.96,2,6.3504,0
26.48,1,10.0624,0
532.72,2,53.272,0
26.72,4,12.8256,0
20.04,3,9.6192,0
795.48,7,7.9548,1
21.56,7,6.8992,0
249.584,2,31.198,0
68.112,3,17.8794,0
16.56,3,-2.484,0
74.95,5,36.7255,0
355.455,3,-184.8366,0
44.4,3,22.2,0
20.65,5,9.499,0
866.4,4,225.264,1
5.56,2,1.4456,0
3.16,4,-8.532,0
1999.96,5,624.9875,1
46.152,3,12.1149,0
32.985,3,-1.9791,0
481.32,4,125.1432,0
6.3839999999999995,1,2.1546,0
542.94,3,152.0232,0
54.92,4,19.7712,0
1448.82,10,209.274,1
353.88,6,17.694000000000003,0
333.57599999999996,3,25.0182,0
60.144,6,20.2986,0
85.2,6,20.235,0
3.15,1,1.5119999999999998,0
22.72,4,10.224,0
14.91,3,4.6221,0
1158.12,4,335.8548,1
599.99,1,233.9961,1
23.968000000000004,2,2.3968,0
638.288,7,-31.9144,1
13.208,1,4.6228,0
15.527999999999999,3,5.8229999999999995,0
104.85,1,50.328,0
30.48,3,7.9248,0
112.648,1,11.2648,0
71.976,3,24.2919,0
2.21,1,0.5967,0
15.52,4,7.4496,0
36.44,4,16.398,0
217.764,6,-384.7164,0
39.071999999999996,6,4.3956,0
22.638,7,-16.6012,0
95.14399999999999,7,10.7037,0
12.32,5,1.848,0
4.419,3,-3.0933,0
35.0,7,16.8,0
72.78399999999999,1,0.0,0
97.84,2,25.4384,0
51.75,1,15.525,0
46.672,2,16.3352,0
1395.54,9,362.8404,1
117.36,4,36.3816,0
18.9,3,8.693999999999999,0
77.52,2,37.9848,0
421.37199999999996,2,-6.0196,0
575.9680000000001,4,43.1976,1
10.368,2,3.6288,0
15.984000000000002,2,1.1988,0
10.272,3,1.1556,0
61.792,4,6.1792,0
205.9992,3,-27.2646,0
12.192,3,4.1148,0
87.16799999999999,2,8.7168,0
31.744,2,8.3328,0
132.224,4,-18.1808,0
105.52,4,48.5392,0
91.96,2,15.6332,0
1487.976,3,185.997,1
19.44,3,9.3312,0
11.672,1,-0.7295,0
279.96,4,78.3888,0
12.912,3,4.6806,0
17.088,4,5.7672,0
93.15,9,44.711999999999996,0
11.52,4,5.6448,0
238.62,2,4.7724,0
7.77,1,2.0979,0
285.48,5,-10.7055,0
19.168,4,6.4692,0
26.136,3,1.9602,0
419.4,4,201.312,0
90.801,1,14.1246,0
181.764,2,-8.0784,0
5.56,2,2.224,0
581.96,2,104.7528,1
29.98,1,8.0946,0
519.96,4,176.7864,0
6.263999999999999,3,2.0358,0
363.92,5,0.0,0
64.2,5,-42.8,0
38.52,3,-26.964000000000002,0
72.6,5,-8.1675,0
57.568000000000005,4,5.7568,0
83.7,5,3.3480000000000003,0
32.4,5,15.552,0
47.98,2,11.0354,0
415.968,4,51.996,0
304.9,5,6.098,0
80.96,4,29.1456,0
777.21,7,54.4047,1
32.4,5,15.552,0
225.56799999999998,2,2.8196,0
36.6,3,15.372,0
715.64,2,178.91,1
795.51,3,143.1918,1
549.99,1,274.995,1
74.76,3,34.3896,0
29.22,3,12.8568,0
9.64,2,4.7236,0
33.488,7,-1.2558,0
23.04,3,-4.896,0
1.3619999999999999,1,-2.1792,0
14.76,5,-11.439,0
239.666,2,14.097999999999999,0
301.96,2,45.294,0
7.968,2,2.8884,0
109.92,2,53.8608,0
19.44,3,9.3312,0
11.16,2,4.3524,0
79.47,3,22.2516,0
4.56,2,2.0064,0
1133.35,5,294.671,1
4.672,1,0.584,0
104.58,6,-80.178,0
1603.136,4,100.196,1
1293.488,7,80.843,1
127.95,3,21.7515,0
59.76,1,16.7328,0
108.08,7,54.04,0
9.54,3,4.3884,0
11.735999999999999,3,1.0269,0
447.86,7,219.4514,0
17.94,3,8.7906,0
245.88,6,68.8464,0
192.16,4,92.2368,0
801.568,2,50.098,1
368.91,9,180.7659,0
885.528,9,-99.6219,1
28.28,2,7.3528,0
4912.59,3,196.5036,2
14.352,3,5.0232,0
179.97,3,86.3856,0
42.76,1,11.1176,0
45.68,2,21.0128,0
25.06,2,11.7782,0
38.431999999999995,1,13.4512,0
21.568,2,1.6176,0
81.57600000000001,3,2.0394,0
2.78,1,1.3622,0
99.87,3,23.9688,0
44.4,3,22.2,0
21.4,5,9.63,0
71.12,4,22.0472,0
259.96,4,124.7808,0
9.78,1,4.89,0
24.191999999999997,9,7.56,0
31.56,3,10.4148,0
59.94,3,28.1718,0
45.36,4,22.2264,0
26.4,5,12.672,0
41.4,4,19.872,0
16.95,1,1.0170000000000001,0
24.704,2,9.264,0
59.7,3,26.865,0
14.52,3,5.6628,0
104.184,3,33.8598,0
46.53,3,13.0284,0
25.5,3,6.63,0
14.9,5,1.043,0
87.71,7,41.2237,0
199.764,2,8.8784,0
94.6,4,27.434,0
4228.704000000001,6,158.5764,2
2003.92,5,-25.049,1
209.97,3,58.7916,0
659.9,2,217.767,1
110.96,2,53.2608,0
67.8,4,1.3559999999999999,0
313.176,2,-120.0508,0
22.96,7,6.6584,0
1099.5,10,362.835,1
1215.92,8,316.1392,1
7.31,1,3.4357,0
8.92,4,3.9248,0
87.21,3,-45.3492,0
15.552,3,5.4432,0
683.988,2,-113.99799999999999,1
13.392000000000001,3,1.0044,0
16.776,3,4.8231,0
527.92,2,85.787,0
25.4,5,8.636000000000001,0
177.48,3,19.9665,0
71.976,3,8.997,0
95.992,1,9.5992,0
13.216,4,4.2952,0
435.84,12,130.752,0
5.88,2,1.5876,0
211.168,4,18.4772,0
6.28,1,2.6376,0
95.1,5,30.432,0
25.92,4,12.4416,0
48.84,4,13.1868,0
25.9,5,12.690999999999999,0
42.68,4,19.6328,0
299.97,3,125.9874,0
262.24,2,78.672,0
234.36,6,112.4928,0
20.736,4,7.2576,0
10.5,5,2.94,0
23.968000000000004,2,7.7896,0
521.96,4,-250.5408,0
676.55,5,6.7655,1
154.9,5,40.274,0
30.56,4,14.9744,0
770.352,3,77.0352,1
21.12,4,6.5472,0
575.928,9,57.5928,1
7.78,2,2.0228,0
123.92,4,55.763999999999996,0
17.22,3,5.166,0
226.56,6,63.4368,0
107.88,3,10.788,0
81.98,2,40.1702,0
104.85,1,50.328,0
8.704,2,3.1552,0
19.92,4,9.7608,0
43.02,3,15.4872,0
240.78400000000002,1,30.098000000000003,0
414.96,2,124.488,0
387.72,5,-67.851,0
360.38,2,93.6988,0
13.56,2,6.2376,0
552.0,10,34.5,0
429.9,5,111.774,0
32.06,2,15.3888,0
161.96,2,45.3488,0
19.86,2,5.7594,0
12.96,2,6.3504,0
20.544,6,6.42,0
185.58,6,76.0878,0
77.56,2,35.6776,0
87.92,4,0.8792,0
245.94,6,120.5106,0
8.6,1,4.042,0
504.9,5,126.225,0
2357.488,7,884.058,1
369.54400000000004,7,32.3351,0
184.752,3,-20.7846,0
64.96,5,-4.06,0
13.52,2,1.69,0
458.43,5,-137.529,0
387.13599999999997,4,24.195999999999998,0
328.59,3,-147.8655,0
338.352,3,4.2294,0
25.92,4,12.4416,0
91.36,4,42.0256,0
87.96,3,7.6965,0
5.2139999999999995,2,-4.1712,0
12.294,1,-8.6058,0
19.76,4,8.2992,0
109.764,2,8.5372,0
128.85,3,3.8655,0
127.95,3,21.7515,0
68.52,3,31.5192,0
74.94,3,14.2386,0
2548.56,6,286.71299999999997,2
271.44,3,122.148,0
287.88,3,35.985,0
14.9,5,7.152,0
4158.912,8,363.9048,2
91.96,2,15.6332,0
33.11,7,12.9129,0
19.44,3,9.3312,0
55.48,1,26.6304,0
91.92,5,11.49,0
17.34,2,4.6818,0
71.98,2,15.1158,0
7.08,3,2.478,0
69.98,2,4.8986,0
646.2719999999999,8,64.6272,1
10.368,2,3.7584,0
8.4,5,0.336,0
71.96,5,25.186,0
18.48,2,6.006,0
9.84,3,2.8536,0
239.24,1,23.924,0
21.12,4,6.5472,0
54.9,5,15.372,0
15.24,3,5.1816,0
19.567999999999998,2,-52.8336,0
310.392,4,-512.1468,0
42.6,3,16.614,0
113.94,6,54.6912,0
129.92,4,5.1968,0
5.28,3,2.5344,0
859.2,3,75.18,1
506.28,3,177.19799999999998,0
14.368,2,3.9512,0
314.35200000000003,3,-35.3646,0
27.888,7,10.1094,0
238.15200000000002,3,89.307,0
692.94,3,173.235,1
16.146,9,-12.9168,0
1345.485,5,-1031.5385,1
173.488,7,54.215,0
57.75,5,16.17,0
272.4,5,76.27199999999999,0
11.952,3,4.0338,0
28.0,4,7.7,0
12.200999999999999,7,-9.7608,0
2.068,1,-3.4122,0
83.84,8,30.392,0
11.36,2,5.3392,0
