order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2017-144463,1/1/2017,SC-20725,Consumer,Furniture,Furnishings,474.43,11,"1.992.606,00"
CA-2017-100811,11/21/2017,CC-12475,Consumer,Office Supplies,Paper,"8.448,00",2,2.64
CA-2017-100811,11/21/2017,CC-12475,Consumer,Office Supplies,Storage,"39.296,00",4,"2.701.396,00"
CA-2015-153612,12/22/2015,BT-11305,Home Office,Office Supplies,Art,"44.547,00",4,"2.829.992,00"
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Appliances,542.94,3,"1.520.232,00"
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Labels,8.64,3,"159.338,00"
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Paper,193.8,5,"94.962,00"
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Paper,"44.307,00",5,9.63
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Paper,97.88,2,48.94
CA-2015-165624,8/23/2015,FH-14350,Consumer,Technology,Accessories,251.91,9,"478.629,00"
CA-2015-165624,8/23/2015,FH-14350,Consumer,Office Supplies,Appliances,25.86,3,"1.949.088,00"
CA-2014-154963,6/22/2014,AA-10645,Consumer,Furniture,Chairs,"170.058,00",3,"-48.588,00"
CA-2014-154963,6/22/2014,AA-10645,Consumer,Technology,Phones,"82.782,00",3,"-151.767,00"
CA-2014-154963,6/22/2014,AA-10645,Consumer,Furniture,Chairs,853.93,5,"0,00"
CA-2017-130764,10/27/2017,JO-15145,Corporate,Furniture,Bookcases,"556.665,00",5,"6.549,00"
CA-2017-130764,10/27/2017,JO-15145,Corporate,Technology,Phones,95.84,4,"34.742,00"
CA-2017-139311,8/11/2017,SF-20965,Corporate,Office Supplies,Paper,"29.664,00",4,"-651.317,00"
CA-2017-139311,8/11/2017,SF-20965,Corporate,Office Supplies,Art,"9.184,00",7,2.87
CA-2017-139311,8/11/2017,SF-20965,Corporate,Technology,Phones,"153.584,00",2,"134.386,00"
CA-2017-139311,8/11/2017,SF-20965,Corporate,Office Supplies,Binders,"12.864,00",8,"-22.512,00"
CA-2017-124296,12/24/2017,CS-12355,Consumer,Technology,Machines,479.97,3,"239.985,00"
CA-2017-124296,12/24/2017,CS-12355,Consumer,Furniture,Chairs,232.88,4,"605.488,00"
CA-2016-169957,9/26/2016,SN-20710,Home Office,Office Supplies,Appliances,236.88,6,"663.264,00"
CA-2016-169957,9/26/2016,SN-20710,Home Office,Office Supplies,Paper,"44.468,00",5,"14.651,00"
CA-2016-169957,9/26/2016,SN-20710,Home Office,Technology,Accessories,"100,00",4,"21,00"
US-2016-108777,12/12/2016,JM-15655,Corporate,Office Supplies,Binders,"18.693,00",3,"-143.313,00"
US-2016-108777,12/12/2016,JM-15655,Corporate,Technology,Accessories,"383.952,00",6,"767.904,00"
CA-2015-148859,12/28/2015,FH-14350,Consumer,Office Supplies,Storage,"24.816,00",2,"1.551,00"
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Furniture,Furnishings,"44.463,00",5,"8.217,00"
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Office Supplies,Paper,"44.551,00",4,"9.504,00"
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Technology,Machines,"767.952,00",6,"287.982,00"
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Office Supplies,Binders,"14.352,00",3,"1.732.803,00"
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Technology,Phones,"191.976,00",3,"191.976,00"
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Office Supplies,Labels,274.77,9,"1.263.942,00"
CA-2014-110786,12/29/2014,AJ-10795,Corporate,Furniture,Furnishings,70.56,6,"239.904,00"
CA-2015-137750,6/25/2015,JF-15565,Consumer,Furniture,Furnishings,204.85,5,"57.358,00"
CA-2015-136378,4/2/2015,CS-11845,Corporate,Office Supplies,Binders,"9.156,00",3,"-13.734,00"
CA-2017-100356,10/21/2017,SP-20920,Consumer,Office Supplies,Appliances,"23.992,00",2,"-623.792,00"
US-2015-166520,7/16/2015,KE-16420,Corporate,Office Supplies,Paper,80.88,3,"396.312,00"
US-2015-166520,7/16/2015,KE-16420,Corporate,Technology,Accessories,599.9,10,"191.968,00"
CA-2017-136350,6/24/2017,GA-14515,Consumer,Furniture,Furnishings,276.69,3,"498.042,00"
CA-2017-136350,6/24/2017,GA-14515,Consumer,Furniture,Chairs,"172.764,00",2,"326.332,00"
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Art,"4.224,00",3,"1.053.361,00"
CA-2014-122931,9/29/2014,SM-20950,Corporate,Furniture,Tables,"409.272,00",2,"-818.544,00"
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Labels,55.44,11,"18.018,00"
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Paper,"20.928,00",4,"2.233.977,00"
CA-2014-122931,9/29/2014,SM-20950,Corporate,Office Supplies,Storage,"1.801.632,00",6,"-337.806,00"
CA-2014-122931,9/29/2014,SM-20950,Corporate,Furniture,Tables,"67.176,00",1,"-201.528,00"
CA-2014-163034,11/24/2014,DK-12985,Consumer,Office Supplies,Storage,646.2,5,"-80.775,00"
CA-2015-124058,11/20/2015,LC-16885,Consumer,Technology,Phones,"72.744,00",7,"-154.581,00"
CA-2015-124058,11/20/2015,LC-16885,Consumer,Furniture,Chairs,572.16,3,35.76
CA-2016-129196,11/1/2016,XP-21865,Consumer,Technology,Accessories,"68.112,00",3,"178.794,00"
US-2015-138716,9/17/2015,CS-11845,Corporate,Office Supplies,Binders,"25.032,00",3,"2.310.342,00"
US-2016-122182,3/10/2016,BD-11770,Consumer,Technology,Accessories,"39.992,00",1,"1.126.957,00"
US-2014-130358,6/23/2014,DL-13330,Consumer,Office Supplies,Art,"20.016,00",9,"2.050.473,00"
US-2014-130358,6/23/2014,DL-13330,Consumer,Office Supplies,Supplies,"3.104,00",1,"3.492,00"
CA-2014-102673,11/1/2014,KH-16630,Corporate,Office Supplies,Fasteners,7.52,5,1.41
CA-2014-102673,11/1/2014,KH-16630,Corporate,Office Supplies,Art,"10.272,00",3,"8.988,00"
CA-2014-102673,11/1/2014,KH-16630,Corporate,Office Supplies,Labels,"47.808,00",12,"155.376,00"
CA-2014-102673,11/1/2014,KH-16630,Corporate,Technology,Phones,978.84,9,"1.101.195,00"
CA-2016-145303,8/28/2016,TP-21415,Consumer,Office Supplies,Binders,13.14,9,"-21.681,00"
CA-2016-145303,8/28/2016,TP-21415,Consumer,Office Supplies,Binders,"10.024,00",4,"-165.396,00"
CA-2016-145303,8/28/2016,TP-21415,Consumer,Furniture,Bookcases,"1.563.728,00",2,"-528.908,00"
CA-2015-156104,12/6/2015,NP-18685,Home Office,Technology,Copiers,999.98,2,"449.991,00"
US-2015-164308,9/24/2015,SC-20680,Home Office,Technology,Phones,821.94,6,"2.137.044,00"
CA-2017-108112,11/15/2017,DK-12895,Consumer,Furniture,Furnishings,"220.064,00",4,"55.016,00"
CA-2017-108112,11/15/2017,DK-12895,Consumer,Furniture,Furnishings,"339.136,00",4,"0,00"
CA-2015-100685,12/19/2015,SM-20950,Corporate,Office Supplies,Binders,"44.293,00",2,"433.970,00"
CA-2015-100685,12/19/2015,SM-20950,Corporate,Office Supplies,Fasteners,"44.291,00",4,"2.016,00"
CA-2015-100685,12/19/2015,SM-20950,Corporate,Office Supplies,Paper,116.28,3,"569.772,00"
CA-2015-165414,12/21/2015,LS-17245,Consumer,Technology,Phones,"47.976,00",3,"2.219.306,00"
CA-2016-140417,9/25/2016,KE-16420,Corporate,Office Supplies,Paper,"60.048,00",9,"22.518,00"
CA-2016-140417,9/25/2016,KE-16420,Corporate,Office Supplies,Binders,"5.022,00",1,"-35.154,00"
US-2017-151316,6/24/2017,MC-17635,Corporate,Office Supplies,Binders,"182.994,00",3,"-3.202.395,00"
US-2017-151316,6/24/2017,MC-17635,Corporate,Office Supplies,Paper,"10.272,00",3,3.21
CA-2017-163692,9/7/2017,Dp-13240,Home Office,Office Supplies,Binders,"7.857,00",3,"-60.237,00"
CA-2016-111913,8/4/2016,LC-16930,Corporate,Technology,Phones,"302.384,00",2,"302.384,00"
CA-2016-111913,8/4/2016,LC-16930,Corporate,Office Supplies,Binders,"20.952,00",3,"-433.360,00"
CA-2016-111913,8/4/2016,LC-16930,Corporate,Office Supplies,Binders,"11.784,00",3,"2.874.885,00"
US-2014-156559,8/19/2014,LH-16900,Consumer,Furniture,Bookcases,638.82,9,"1.724.814,00"
CA-2016-161473,4/1/2016,TB-21175,Corporate,Office Supplies,Labels,"44.397,00",2,"9.936,00"
CA-2016-161473,4/1/2016,TB-21175,Corporate,Office Supplies,Supplies,10.95,3,"3.285,00"
CA-2016-161473,4/1/2016,TB-21175,Corporate,Office Supplies,Binders,"14.352,00",3,"1.732.803,00"
CA-2017-166576,5/16/2017,JM-15865,Consumer,Office Supplies,Storage,"221.024,00",2,"-55.256,00"
CA-2015-102491,8/24/2015,KW-16435,Consumer,Technology,Machines,"3.080,00",7,"-176.563,00"
CA-2015-102491,8/24/2015,KW-16435,Consumer,Technology,Accessories,79.96,4,"183.908,00"
CA-2015-102491,8/24/2015,KW-16435,Consumer,Technology,Phones,587.97,3,"1.705.113,00"
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Paper,32.4,5,"15.552,00"
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Storage,404.9,5,"16.196,00"
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Binders,9449.95,5,"46.304.755,00"
CA-2014-116904,9/23/2014,SC-20095,Consumer,Office Supplies,Binders,12.94,2,6.47
US-2017-102288,6/19/2017,ZC-21910,Consumer,Office Supplies,Appliances,"2.264,00",1,"-52.072,00"
US-2017-102288,6/19/2017,ZC-21910,Consumer,Office Supplies,Appliances,"444,00",1,-1.11
US-2017-102288,6/19/2017,ZC-21910,Consumer,Office Supplies,Paper,"146.176,00",8,"475.072,00"
CA-2017-137456,12/21/2017,RB-19465,Home Office,Furniture,Furnishings,15.92,2,"17.715,00"
US-2017-155999,8/7/2017,JK-15370,Consumer,Technology,Phones,159.96,5,"179.955,00"
US-2017-155999,8/7/2017,JK-15370,Consumer,Office Supplies,Binders,13.76,2,"4.644,00"
US-2016-148334,8/22/2016,DD-13570,Consumer,Office Supplies,Binders,"4.312,00",2,"-68.992,00"
CA-2015-105599,9/7/2015,MC-17275,Consumer,Office Supplies,Storage,13.96,2,"2.792,00"
CA-2015-105599,9/7/2015,MC-17275,Consumer,Furniture,Tables,"27.414,00",3,"-141.639,00"
CA-2015-153717,12/25/2015,DL-13495,Corporate,Technology,Phones,73.98,2,"199.746,00"
CA-2015-153717,12/25/2015,DL-13495,Corporate,Furniture,Bookcases,160.98,1,"209.274,00"
CA-2015-153717,12/25/2015,DL-13495,Corporate,Office Supplies,Paper,17.34,3,"1.120.048,00"
CA-2015-153717,12/25/2015,DL-13495,Corporate,Office Supplies,Art,3.28,1,"9.512,00"
CA-2015-116687,5/2/2015,NC-18625,Corporate,Office Supplies,Labels,"8.856,00",3,"2.917.956,00"
CA-2015-116687,5/2/2015,NC-18625,Corporate,Technology,Phones,"158.376,00",3,"138.579,00"
CA-2016-163573,11/24/2016,AC-10450,Consumer,Office Supplies,Binders,1219.96,5,"3.812.375,00"
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Binders,"3.168,00",2,0.99
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Paper,19.44,3,"515.968,00"
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Storage,454.86,7,"545.832,00"
CA-2015-153416,11/24/2015,TS-21340,Consumer,Office Supplies,Binders,"91.392,00",8,"297.024,00"
CA-2017-117394,9/4/2017,MM-17920,Consumer,Technology,Accessories,"44.305,00",4,"-1.428,00"
CA-2017-133823,5/11/2017,LP-17080,Consumer,Office Supplies,Paper,37.44,6,"16.848,00"
CA-2017-133823,5/11/2017,LP-17080,Consumer,Office Supplies,Labels,37.59,3,"176.673,00"
CA-2017-133823,5/11/2017,LP-17080,Consumer,Office Supplies,Binders,"26.032,00",2,"900.933,00"
CA-2014-127523,5/11/2014,BG-11695,Corporate,Office Supplies,Appliances,35.91,3,"1.847.277,00"
CA-2017-123239,7/27/2017,MG-18145,Consumer,Furniture,Furnishings,"91.032,00",3,"-22.758,00"
CA-2017-156769,5/6/2017,GZ-14470,Consumer,Office Supplies,Art,54.66,6,"180.378,00"
CA-2014-127299,9/19/2014,JL-15835,Consumer,Office Supplies,Storage,"67.344,00",6,"1.410.750,00"
CA-2014-127299,9/19/2014,JL-15835,Consumer,Technology,Machines,"2.624.985,00",3,"-9.449.946,00"
CA-2015-121272,3/29/2015,DO-13435,Consumer,Office Supplies,Appliances,73.28,4,"212.512,00"
CA-2014-115336,11/18/2014,AB-10600,Corporate,Office Supplies,Binders,14.48,5,"-23.892,00"
CA-2015-111703,7/2/2015,KB-16315,Consumer,Office Supplies,Paper,"11.952,00",3,"-570.417,00"
CA-2015-111703,7/2/2015,KB-16315,Consumer,Office Supplies,Paper,"15.552,00",3,"1.634.948,00"
CA-2014-128839,9/8/2014,TT-21070,Consumer,Office Supplies,Fasteners,"45,00",9,"44.368,00"
CA-2014-128839,9/8/2014,TT-21070,Consumer,Technology,Machines,209.97,3,"902.871,00"
CA-2017-105914,10/2/2017,PV-18985,Home Office,Office Supplies,Binders,112.12,5,"42.045,00"
CA-2017-105914,10/2/2017,PV-18985,Home Office,Office Supplies,Storage,1575.14,7,"2.047.682,00"
CA-2017-110926,11/19/2017,DD-13570,Consumer,Office Supplies,Fasteners,"44.372,00",7,12.53
CA-2016-117226,12/30/2016,KD-16495,Corporate,Office Supplies,Binders,"6.924,00",6,"-10.386,00"
CA-2017-127313,12/1/2017,RA-19285,Consumer,Office Supplies,Storage,"37.392,00",3,"2.337,00"
CA-2017-127313,12/1/2017,RA-19285,Consumer,Furniture,Furnishings,79.12,5,"13.846,00"
CA-2016-136287,6/13/2016,SS-20590,Consumer,Office Supplies,Labels,"44.457,00",3,"8.694,00"
US-2014-107699,5/19/2014,JH-15820,Consumer,Office Supplies,Binders,57.42,9,"264.132,00"
CA-2017-112725,1/30/2017,EH-14125,Home Office,Office Supplies,Art,12.74,7,"5.733,00"
CA-2017-112725,1/30/2017,EH-14125,Home Office,Office Supplies,Art,8.82,3,"699.107,00"
CA-2017-112725,1/30/2017,EH-14125,Home Office,Furniture,Chairs,"120.784,00",1,"-135.882,00"
CA-2015-136196,11/28/2015,TP-21415,Consumer,Furniture,Furnishings,322.59,3,"64.518,00"
CA-2017-106068,10/23/2017,RB-19330,Consumer,Office Supplies,Binders,"9.762,00",3,"-151.311,00"
CA-2017-106068,10/23/2017,RB-19330,Consumer,Office Supplies,Storage,13.72,1,"38.353,00"
CA-2017-106068,10/23/2017,RB-19330,Consumer,Technology,Accessories,55.2,1,-2.07
CA-2017-106068,10/23/2017,RB-19330,Consumer,Office Supplies,Storage,"259.136,00",4,"-583.056,00"
CA-2017-100160,9/7/2017,CB-12025,Consumer,Office Supplies,Labels,29.24,5,"2.478.416,00"
CA-2017-100160,9/7/2017,CB-12025,Consumer,Office Supplies,Paper,"15.552,00",3,"924.917,00"
CA-2017-100160,9/7/2017,CB-12025,Consumer,Office Supplies,Envelopes,"4.896,00",3,"1.688.883,00"
CA-2016-139689,12/29/2016,MP-17965,Corporate,Office Supplies,Binders,"38.088,00",4,"-279.312,00"
CA-2016-139689,12/29/2016,MP-17965,Corporate,Office Supplies,Binders,"2.808,00",3,"-19.656,00"
CA-2015-101091,12/5/2015,SW-20245,Consumer,Technology,Accessories,"47.984,00",2,"5.998,00"
CA-2015-101091,12/5/2015,SW-20245,Consumer,Office Supplies,Binders,"26.064,00",6,"-199.824,00"
CA-2014-126907,11/1/2014,SM-20950,Corporate,Office Supplies,Paper,"15.696,00",3,"-324.213,00"
US-2016-164588,4/16/2016,AP-10915,Consumer,Office Supplies,Art,12.84,3,"1.948.996,00"
CA-2017-115546,5/14/2017,AH-10465,Consumer,Technology,Phones,539.97,3,"1.349.925,00"
CA-2017-115546,5/14/2017,AH-10465,Consumer,Office Supplies,Storage,22.58,2,"2.486.693,00"
CA-2015-163587,3/14/2015,EP-13915,Consumer,Office Supplies,Labels,16.52,4,"1.494.756,00"
CA-2015-163587,3/14/2015,EP-13915,Consumer,Office Supplies,Binders,671.94,3,"3.158.118,00"
US-2017-106131,1/14/2017,TP-21565,Corporate,Technology,Accessories,"169.064,00",7,"-147.931,00"
US-2017-106131,1/14/2017,TP-21565,Corporate,Office Supplies,Storage,"168.624,00",9,"147.546,00"
CA-2015-160213,3/8/2015,AR-10825,Corporate,Office Supplies,Paper,19.44,3,"515.968,00"
CA-2014-157924,10/11/2014,HA-14920,Consumer,Office Supplies,Storage,31.92,4,"399.060,00"
CA-2014-157924,10/11/2014,HA-14920,Consumer,Furniture,Chairs,"433.568,00",2,"-650.352,00"
CA-2015-100216,4/13/2015,HJ-14875,Home Office,Office Supplies,Paper,"31.104,00",6,"2.543.825,00"
CA-2015-100216,4/13/2015,HJ-14875,Home Office,Office Supplies,Paper,"54.816,00",3,"178.152,00"
CA-2017-100601,11/16/2017,JK-15370,Consumer,Office Supplies,Storage,48.86,7,"9.772,00"
CA-2016-152163,7/1/2016,JF-15355,Consumer,Office Supplies,Binders,"44.241,00",2,"6.532,00"
CA-2016-152163,7/1/2016,JF-15355,Consumer,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2016-152163,7/1/2016,JF-15355,Consumer,Office Supplies,Binders,58.34,2,"280.032,00"
CA-2015-154340,11/29/2015,EK-13795,Home Office,Office Supplies,Art,56.3,2,"15.764,00"
CA-2014-128846,4/7/2014,RS-19765,Corporate,Technology,Phones,629.95,5,"163.787,00"
CA-2014-128846,4/7/2014,RS-19765,Corporate,Office Supplies,Paper,122.97,3,"602.553,00"
CA-2016-148593,6/16/2016,BD-11320,Consumer,Office Supplies,Paper,46.35,5,"217.845,00"
US-2017-119039,3/6/2017,BF-11170,Home Office,Office Supplies,Binders,"14.976,00",9,"872.322,00"
CA-2017-128426,10/7/2017,JK-15730,Consumer,Office Supplies,Binders,4.24,5,-6.36
US-2017-136868,10/6/2017,CR-12820,Home Office,Technology,Accessories,319.96,4,"1.151.856,00"
US-2017-136868,10/6/2017,CR-12820,Home Office,Office Supplies,Paper,"44.303,00",3,"7.668,00"
US-2017-136868,10/6/2017,CR-12820,Home Office,Office Supplies,Storage,344.91,3,"574.802,00"
CA-2016-143749,12/5/2016,AG-10300,Corporate,Furniture,Bookcases,81.94,1,"20.485,00"
CA-2016-111493,10/21/2016,CM-12160,Consumer,Technology,Accessories,98.16,6,"9.816,00"
CA-2017-112536,5/18/2017,SG-20890,Corporate,Office Supplies,Binders,"6.874,00",7,"-106.547,00"
CA-2017-112536,5/18/2017,SG-20890,Corporate,Office Supplies,Binders,"1.996,00",1,"-32.934,00"
CA-2017-112536,5/18/2017,SG-20890,Corporate,Office Supplies,Storage,"8.928,00",2,"6.696,00"
CA-2016-157714,9/26/2016,CS-12175,Corporate,Office Supplies,Paper,9.99,1,"1.115.908,00"
CA-2015-129392,7/8/2015,DM-13015,Consumer,Office Supplies,Paper,"44.551,00",5,"44.353,00"
CA-2015-150875,11/16/2015,HK-14890,Corporate,Furniture,Tables,696.42,2,"1.601.766,00"
CA-2015-150875,11/16/2015,HK-14890,Corporate,Technology,Phones,"304.776,00",3,"228.582,00"
CA-2015-154200,6/18/2015,BG-11740,Consumer,Office Supplies,Art,51.98,2,"150.742,00"
CA-2016-124233,4/8/2016,CK-12595,Consumer,Furniture,Furnishings,"44.401,00",5,"10.374,00"
US-2015-134271,4/18/2015,RF-19735,Consumer,Office Supplies,Labels,21.93,3,"427.974,00"
US-2016-161683,12/3/2016,CJ-12010,Consumer,Office Supplies,Appliances,"394.816,00",4,"937.688,00"
US-2016-161683,12/3/2016,CJ-12010,Consumer,Office Supplies,Binders,"18.192,00",4,"-145.536,00"
CA-2015-143105,12/10/2015,MA-17560,Home Office,Office Supplies,Labels,7.31,1,"897.462,00"
CA-2015-143105,12/10/2015,MA-17560,Home Office,Technology,Copiers,"799.984,00",2,"249.995,00"
CA-2015-143105,12/10/2015,MA-17560,Home Office,Office Supplies,Paper,41.28,6,"189.888,00"
CA-2015-143105,12/10/2015,MA-17560,Home Office,Office Supplies,Paper,184.66,7,"849.436,00"
CA-2014-145387,10/31/2014,AM-10705,Consumer,Office Supplies,Art,49.25,5,"18.715,00"
CA-2014-145387,10/31/2014,AM-10705,Consumer,Office Supplies,Paper,10.16,2,"2.137.492,00"
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Furnishings,14.76,2,"330.272,00"
CA-2014-145387,10/31/2014,AM-10705,Consumer,Office Supplies,Binders,34.08,2,"156.768,00"
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Furnishings,17.67,3,"2.136.122,00"
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Chairs,"-107.866,00",5,481.47
CA-2014-145387,10/31/2014,AM-10705,Consumer,Furniture,Tables,"385.686,00",1,"-606.078,00"
CA-2017-109715,12/9/2017,AH-10585,Consumer,Office Supplies,Paper,"15.984,00",2,"4.995,00"
CA-2014-166457,5/5/2014,PF-19120,Consumer,Office Supplies,Paper,9.42,3,"4.239,00"
CA-2014-166457,5/5/2014,PF-19120,Consumer,Office Supplies,Art,6.56,2,"2.601.989,00"
CA-2014-166457,5/5/2014,PF-19120,Consumer,Office Supplies,Paper,24.56,2,"1.290.343,00"
CA-2016-164637,3/4/2016,RD-19480,Consumer,Office Supplies,Binders,128.4,3,64.2
CA-2014-103590,11/30/2014,JL-15505,Consumer,Office Supplies,Envelopes,62.28,4,"292.716,00"
CA-2015-111234,2/18/2015,AB-10600,Corporate,Office Supplies,Labels,9.24,3,"895.667,00"
CA-2017-149881,4/1/2017,NC-18535,Corporate,Furniture,Bookcases,"482.664,00",8,"85.176,00"
CA-2017-149881,4/1/2017,NC-18535,Corporate,Technology,Machines,"4.799.984,00",2,"3.599.988,00"
CA-2017-134565,6/11/2017,TB-21400,Consumer,Office Supplies,Paper,37.94,2,"182.112,00"
CA-2017-134565,6/11/2017,TB-21400,Consumer,Office Supplies,Binders,"18.288,00",6,"1.605.029,00"
CA-2017-134565,6/11/2017,TB-21400,Consumer,Technology,Machines,385.8,5,"1.302.075,00"
CA-2017-134565,6/11/2017,TB-21400,Consumer,Office Supplies,Storage,102.96,2,"-585.847,00"
CA-2017-134565,6/11/2017,TB-21400,Consumer,Furniture,Bookcases,174.42,3,"418.608,00"
CA-2016-108644,9/30/2016,SJ-20215,Consumer,Office Supplies,Binders,"1.964,00",2,"-32.406,00"
US-2014-102631,12/13/2014,EB-13840,Corporate,Furniture,Furnishings,"94.428,00",3,"-424.926,00"
CA-2017-120327,11/11/2017,WB-21850,Consumer,Office Supplies,Fasteners,45.92,4,"215.824,00"
CA-2015-154970,1/5/2015,SR-20740,Home Office,Furniture,Chairs,"61.584,00",1,"-69.282,00"
CA-2016-113803,3/24/2016,VG-21805,Corporate,Office Supplies,Paper,22.48,1,"551.061,00"
CA-2017-100223,7/5/2017,LS-16945,Corporate,Furniture,Furnishings,"332.028,00",9,"-3.486.294,00"
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Binders,"11.394,00",9,"-176.607,00"
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Paper,"15.552,00",3,"1.634.948,00"
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Paper,"31.104,00",6,"311.493,00"
CA-2017-100223,7/5/2017,LS-16945,Corporate,Office Supplies,Binders,"6.316,00",1,"-104.214,00"
CA-2014-168823,9/21/2014,MA-17560,Home Office,Office Supplies,Paper,"11.352,00",3,"-273.475,00"
CA-2014-168823,9/21/2014,MA-17560,Home Office,Office Supplies,Labels,"20.808,00",9,"-610.868,00"
CA-2016-162404,7/23/2016,NF-18475,Home Office,Office Supplies,Binders,"11.416,00",4,"-188.364,00"
CA-2017-104024,8/29/2017,MD-17860,Corporate,Office Supplies,Art,"9.408,00",7,"7.056,00"
CA-2017-147144,3/26/2017,MZ-17335,Home Office,Office Supplies,Art,19.83,1,"5.949,00"
CA-2017-158673,12/29/2017,KB-16600,Corporate,Office Supplies,Paper,209.7,2,"100.656,00"
CA-2014-133704,9/20/2014,MA-17995,Home Office,Office Supplies,Appliances,43.92,4,"2.441.588,00"
CA-2014-133704,9/20/2014,MA-17995,Home Office,Office Supplies,Binders,"20.232,00",3,"1.407.798,00"
CA-2016-159142,4/4/2016,ME-17320,Home Office,Technology,Phones,149.97,3,"2.954.204,00"
CA-2016-159142,4/4/2016,ME-17320,Home Office,Office Supplies,Paper,27.81,3,"130.707,00"
CA-2014-138436,3/26/2014,JD-15895,Corporate,Technology,Accessories,66.3,3,"8.619,00"
CA-2017-117702,11/28/2017,LS-16975,Home Office,Office Supplies,Art,1.64,1,"738,00"
CA-2017-117702,11/28/2017,LS-16975,Home Office,Furniture,Furnishings,"-310.788,00",5,"272.792,00"
CA-2017-117702,11/28/2017,LS-16975,Home Office,Furniture,Furnishings,"44.459,00",5,"7.524,00"
CA-2016-157336,12/1/2016,SJ-20500,Consumer,Office Supplies,Binders,88.08,6,"405.168,00"
CA-2016-157336,12/1/2016,SJ-20500,Consumer,Furniture,Chairs,751.92,4,"150.384,00"
CA-2014-168130,9/19/2014,BS-11365,Corporate,Furniture,Chairs,"887.103,00",7,"1.774.206,00"
CA-2015-155068,10/23/2015,RA-19285,Consumer,Technology,Phones,"55.944,00",7,"-132.867,00"
CA-2015-155068,10/23/2015,RA-19285,Consumer,Office Supplies,Art,"10.688,00",2,"296.609,00"
CA-2015-155068,10/23/2015,RA-19285,Consumer,Technology,Phones,"11.824,00",2,"-567.585,00"
CA-2017-163160,10/13/2017,TS-21610,Consumer,Office Supplies,Paper,"63.312,00",3,"205.764,00"
CA-2017-163160,10/13/2017,TS-21610,Consumer,Office Supplies,Binders,"96.784,00",4,"-145.176,00"
CA-2017-163160,10/13/2017,TS-21610,Consumer,Furniture,Furnishings,"10.476,00",3,"-68.094,00"
CA-2015-101924,9/4/2015,KB-16585,Corporate,Office Supplies,Binders,"9.762,00",2,"-68.334,00"
CA-2016-124793,3/14/2016,MM-18280,Corporate,Furniture,Chairs,"196.784,00",2,"-221.382,00"
CA-2017-118367,10/28/2017,LO-17170,Corporate,Office Supplies,Envelopes,47.98,2,23.99
CA-2017-164819,10/15/2017,RS-19420,Corporate,Office Supplies,Labels,"44.329,00",5,"6.003,00"
CA-2017-158344,8/7/2017,CC-12475,Consumer,Technology,Accessories,63.96,4,"198.276,00"
CA-2017-123351,9/21/2017,KT-16480,Consumer,Office Supplies,Appliances,80.48,1,"24.144,00"
CA-2017-110429,11/3/2017,DM-13015,Consumer,Office Supplies,Binders,"11.673,00",3,"-7.782,00"
US-2016-131611,11/5/2016,EP-13915,Consumer,Furniture,Tables,"863.128,00",8,"-1.602.952,00"
US-2016-131611,11/5/2016,EP-13915,Consumer,Office Supplies,Binders,"3.564,00",3,"-6.237,00"
US-2016-131611,11/5/2016,EP-13915,Consumer,Furniture,Bookcases,"9.566.648,00",7,"-2.250.976,00"
US-2016-131611,11/5/2016,EP-13915,Consumer,Office Supplies,Binders,"12.588,00",3,"-201.408,00"
US-2016-131611,11/5/2016,EP-13915,Consumer,Technology,Accessories,171.96,5,"451.395,00"
US-2017-124821,6/25/2017,AM-10705,Consumer,Furniture,Tables,871.4,4,"148.138,00"
CA-2015-166975,11/26/2015,SH-20635,Corporate,Furniture,Furnishings,"692.472,00",11,"1.904.298,00"
